hgnc_id	symbol	ensembl_gene_id	% identical aa >0	% identical aa >10	% identical aa >20	% identical aa >30	% identical aa >40	% identical aa >50
HGNC:25603	TMEM143	ENSG00000161558	1	0	0	0	0	0
HGNC:25633	TMEM144	ENSG00000164124	0	0	0	0	0	0
HGNC:26912	TMEM145	ENSG00000167619	1	1	0	0	0	0
HGNC:30414	TMEM147	ENSG00000105677	0	0	0	0	0	0
HGNC:24677	TMEM150A	ENSG00000168890	4	4	4	0	0	0
HGNC:34415	TMEM150B	ENSG00000180061	4	4	4	1	0	0
HGNC:37263	TMEM150C	ENSG00000249242	4	4	4	0	0	0
HGNC:28497	TMEM151A	ENSG00000179292	1	1	1	1	1	1
HGNC:21315	TMEM151B	ENSG00000178233	1	1	1	1	1	0
HGNC:26489	TMEM154	ENSG00000170006	0	0	0	0	0	0
HGNC:26418	TMEM155	ENSG00000164112	0	0	0	0	0	0
HGNC:26260	TMEM156	ENSG00000121895	0	0	0	0	0	0
HGNC:30293	TMEM158	ENSG00000249992	0	0	0	0	0	0
HGNC:30136	TMEM159	ENSG00000011638	0	0	0	0	0	0
HGNC:26042	TMEM160	ENSG00000130748	0	0	0	0	0	0
HGNC:26020	TMEM161A	ENSG00000064545	1	1	1	1	1	0
HGNC:28483	TMEM161B	ENSG00000164180	1	1	1	1	1	0
HGNC:25380	TMEM163	ENSG00000152128	0	0	0	0	0	0
HGNC:26217	TMEM164	ENSG00000157600	0	0	0	0	0	0
HGNC:30760	TMEM165	ENSG00000134851	0	0	0	0	0	0
HGNC:28330	TMEM167A	ENSG00000174695	1	1	1	1	0	0
HGNC:30187	TMEM167B	ENSG00000215717	1	1	1	1	0	0
HGNC:25826	TMEM168	ENSG00000146802	0	0	0	0	0	0
HGNC:25130	TMEM169	ENSG00000163449	0	0	0	0	0	0
HGNC:29577	TMEM170A	ENSG00000166822	1	1	1	1	1	0
HGNC:34244	TMEM170B	ENSG00000205269	1	1	1	1	1	0
HGNC:27031	TMEM171	ENSG00000157111	0	0	0	0	0	0
HGNC:27962	TMEM173	ENSG00000184584	0	0	0	0	0	0
HGNC:28187	TMEM174	ENSG00000164325	0	0	0	0	0	0
HGNC:28709	TMEM175	ENSG00000127419	0	0	0	0	0	0
HGNC:24930	TMEM176A	ENSG00000002933	1	1	1	1	0	0
HGNC:29596	TMEM176B	ENSG00000106565	1	1	1	0	0	0
HGNC:28143	TMEM177	ENSG00000144120	0	0	0	0	0	0
HGNC:28517	TMEM178A	ENSG00000152154	1	1	1	1	1	0
HGNC:44112	TMEM178B	ENSG00000261115	1	1	1	1	1	0
HGNC:20137	TMEM179	ENSG00000258986	0	0	0	0	0	0
HGNC:33744	TMEM179B	ENSG00000185475	0	0	0	0	0	0
HGNC:20958	TMEM181	ENSG00000146433	0	0	0	0	0	0
HGNC:26391	TMEM182	ENSG00000170417	0	0	0	0	0	0
HGNC:20173	TMEM183A	ENSG00000163444	0	0	0	0	0	0
HGNC:28797	TMEM184A	ENSG00000164855	3	3	2	2	1	1
HGNC:1310	TMEM184B	ENSG00000198792	3	3	2	2	1	1
HGNC:25587	TMEM184C	ENSG00000164168	3	3	2	0	0	0
HGNC:17125	TMEM185A	ENSG00000269556	2	1	1	1	1	1
HGNC:18896	TMEM185B	ENSG00000226479	2	1	1	1	1	1
HGNC:24530	TMEM186	ENSG00000184857	0	0	0	0	0	0
HGNC:13705	TMEM187	ENSG00000177854	0	0	0	0	0	0
HGNC:16735	TMEM189	ENSG00000240849	24	13	0	0	0	0
HGNC:29632	TMEM190	ENSG00000160472	0	0	0	0	0	0
HGNC:33600	TMEM191B	ENSG00000278558	1	1	1	1	1	1
HGNC:33601	TMEM191C	ENSG00000206140	1	1	1	1	1	1
HGNC:26775	TMEM192	ENSG00000170088	0	0	0	0	0	0
HGNC:22431	TMEM196	ENSG00000173452	0	0	0	0	0	0
HGNC:33704	TMEM198	ENSG00000188760	0	0	0	0	0	0
HGNC:18085	TMEM199	ENSG00000244045	0	0	0	0	0	0
HGNC:21075	TMEM200A	ENSG00000164484	2	2	1	0	0	0
HGNC:33785	TMEM200B	ENSG00000253304	2	2	2	0	0	0
HGNC:37208	TMEM200C	ENSG00000206432	2	2	1	0	0	0
HGNC:33719	TMEM201	ENSG00000188807	0	0	0	0	0	0
HGNC:33733	TMEM202	ENSG00000187806	10	6	0	0	0	0
HGNC:28217	TMEM203	ENSG00000187713	0	0	0	0	0	0
HGNC:14158	TMEM204	ENSG00000131634	0	0	0	0	0	0
HGNC:29631	TMEM205	ENSG00000105518	0	0	0	0	0	0
HGNC:25593	TMEM206	ENSG00000065600	0	0	0	0	0	0
HGNC:33705	TMEM207	ENSG00000198398	0	0	0	0	0	0
HGNC:25015	TMEM208	ENSG00000168701	0	0	0	0	0	0
HGNC:21898	TMEM209	ENSG00000146842	0	0	0	0	0	0
HGNC:34059	TMEM210	ENSG00000185863	0	0	0	0	0	0
HGNC:33725	TMEM211	ENSG00000206069	6	6	2	0	0	0
HGNC:34295	TMEM212	ENSG00000186329	16	14	0	0	0	0
HGNC:27220	TMEM213	ENSG00000214128	0	0	0	0	0	0
HGNC:25983	TMEM214	ENSG00000119777	0	0	0	0	0	0
HGNC:33816	TMEM215	ENSG00000188133	0	0	0	0	0	0
HGNC:25018	TMEM216	ENSG00000187049	2	2	2	1	1	0
HGNC:21238	TMEM217	ENSG00000172738	0	0	0	0	0	0
HGNC:27344	TMEM218	ENSG00000150433	0	0	0	0	0	0
HGNC:25201	TMEM219	ENSG00000149932	1	1	1	0	0	0
HGNC:33757	TMEM220	ENSG00000187824	0	0	0	0	0	0
HGNC:21943	TMEM221	ENSG00000188051	0	0	0	0	0	0
HGNC:25363	TMEM222	ENSG00000186501	0	0	0	0	0	0
HGNC:28464	TMEM223	ENSG00000168569	0	0	0	0	0	0
HGNC:32390	TMEM225	ENSG00000204300	0	0	0	0	0	0
HGNC:53075	TMEM225B	ENSG00000244219	0	0	0	0	0	0
HGNC:37279	TMEM229A	ENSG00000234224	1	1	0	0	0	0
HGNC:20130	TMEM229B	ENSG00000198133	1	1	1	0	0	0
HGNC:15876	TMEM230	ENSG00000089063	0	0	0	0	0	0
HGNC:37234	TMEM231	ENSG00000205084	0	0	0	0	0	0
HGNC:37270	TMEM232	ENSG00000186952	0	0	0	0	0	0
HGNC:37219	TMEM233	ENSG00000224982	4	4	2	2	0	0
HGNC:28837	TMEM234	ENSG00000160055	0	0	0	0	0	0
HGNC:27563	TMEM235	ENSG00000204278	1	1	1	1	1	0
HGNC:23473	TMEM236	ENSG00000148483	0	0	0	0	0	0
HGNC:14432	TMEM237	ENSG00000155755	0	0	0	0	0	0
HGNC:40042	TMEM238	ENSG00000233493	0	0	0	0	0	0
HGNC:40044	TMEM239	ENSG00000198326	0	0	0	0	0	0
HGNC:25186	TMEM240	ENSG00000205090	0	0	0	0	0	0
HGNC:31723	TMEM241	ENSG00000134490	10	9	1	0	0	0
HGNC:17206	TMEM242	ENSG00000215712	0	0	0	0	0	0
HGNC:21707	TMEM243	ENSG00000135185	0	0	0	0	0	0
HGNC:21571	TMEM244	ENSG00000203756	1	1	0	0	0	0
HGNC:1363	TMEM245	ENSG00000106771	0	0	0	0	0	0
HGNC:28180	TMEM246	ENSG00000165152	0	0	0	0	0	0
HGNC:42967	TMEM247	ENSG00000284701	0	0	0	0	0	0
HGNC:25476	TMEM248	ENSG00000106609	1	1	1	0	0	0
HGNC:44155	TMEM249	ENSG00000261587	0	0	0	0	0	0
HGNC:31009	TMEM250	ENSG00000238227	13	13	8	0	0	0
HGNC:20218	TMEM251	ENSG00000153485	0	0	0	0	0	0
HGNC:28537	TMEM252	ENSG00000181778	0	0	0	0	0	0
HGNC:32545	TMEM253	ENSG00000232070	0	0	0	0	0	0
HGNC:25804	TMEM254	ENSG00000133678	0	0	0	0	0	0
HGNC:26086	TMEM255A	ENSG00000125355	0	0	0	0	0	0
HGNC:28297	TMEM255B	ENSG00000184497	0	0	0	0	0	0
HGNC:28618	TMEM256	ENSG00000205544	3	2	2	0	0	0
HGNC:1164	TMEM258	ENSG00000134825	0	0	0	0	0	0
HGNC:17039	TMEM259	ENSG00000182087	1	1	0	0	0	0
HGNC:20185	TMEM260	ENSG00000070269	0	0	0	0	0	0
HGNC:49389	TMEM262	ENSG00000187066	0	0	0	0	0	0
HGNC:28281	TMEM263	ENSG00000151135	0	0	0	0	0	0
HGNC:51241	TMEM265	ENSG00000281991	0	0	0	0	0	0
HGNC:26763	TMEM266	ENSG00000169758	6	2	0	0	0	0
HGNC:26139	TMEM267	ENSG00000151881	0	0	0	0	0	0
HGNC:24513	TMEM268	ENSG00000157693	0	0	0	0	0	0
HGNC:52381	TMEM269	ENSG00000274386	1	1	0	0	0	0
HGNC:23018	TMEM270	ENSG00000175877	0	0	0	0	0	0
HGNC:53639	TMEM271	0	0	0	0	0	0	0
HGNC:26737	TMEM272	ENSG00000281106	0	0	0	0	0	0
HGNC:27274	TMEM273	ENSG00000204161	0	0	0	0	0	0
HGNC:11870	TMF1	ENSG00000144747	43	27	14	0	0	0
HGNC:30800	TMIE	ENSG00000181585	0	0	0	0	0	0
HGNC:32431	TMIGD1	ENSG00000182271	0	0	0	0	0	0
HGNC:28324	TMIGD2	ENSG00000167664	0	0	0	0	0	0
HGNC:51375	TMIGD3	ENSG00000121933	13	9	0	0	0	0
HGNC:18308	TMLHE	ENSG00000185973	1	1	1	0	0	0
HGNC:11871	TMOD1	ENSG00000136842	6	6	6	6	3	3
HGNC:11872	TMOD2	ENSG00000128872	6	6	6	6	3	3
HGNC:11873	TMOD3	ENSG00000138594	6	6	6	6	3	3
HGNC:11874	TMOD4	ENSG00000163157	6	6	6	6	3	3
HGNC:11875	TMPO	ENSG00000120802	1	0	0	0	0	0
HGNC:33865	TMPPE	ENSG00000188167	0	0	0	0	0	0
HGNC:11876	TMPRSS2	ENSG00000184012	17	17	10	2	0	0
HGNC:11877	TMPRSS3	ENSG00000160183	17	17	17	4	1	0
HGNC:11878	TMPRSS4	ENSG00000137648	12	12	2	0	0	0
HGNC:14908	TMPRSS5	ENSG00000166682	17	17	16	2	0	0
HGNC:16517	TMPRSS6	ENSG00000187045	17	17	3	0	0	0
HGNC:30846	TMPRSS7	ENSG00000176040	17	17	3	1	0	0
HGNC:30079	TMPRSS9	ENSG00000178297	17	13	0	0	0	0
HGNC:27954	TMPRSS11A	ENSG00000187054	17	17	17	4	2	0
HGNC:25398	TMPRSS11B	ENSG00000185873	17	17	17	5	1	0
HGNC:24059	TMPRSS11D	ENSG00000153802	17	17	17	6	2	0
HGNC:24465	TMPRSS11E	ENSG00000087128	17	17	17	6	2	0
HGNC:29994	TMPRSS11F	ENSG00000198092	17	17	17	4	2	0
HGNC:28779	TMPRSS12	ENSG00000186452	15	13	12	0	0	0
HGNC:29808	TMPRSS13	ENSG00000137747	17	17	9	0	0	0
HGNC:9490	TMPRSS15	ENSG00000154646	17	14	1	0	0	0
HGNC:11881	TMSB4X	ENSG00000205542	1	1	1	1	1	1
HGNC:11882	TMSB4Y	ENSG00000154620	1	1	1	1	1	1
HGNC:11879	TMSB10	ENSG00000034510	0	0	0	0	0	0
HGNC:30744	TMSB15A	ENSG00000158164	1	1	1	1	1	1
HGNC:28612	TMSB15B	ENSG00000158427	1	1	1	1	1	1
HGNC:24099	TMTC1	ENSG00000133687	14	9	3	0	0	0
HGNC:25440	TMTC2	ENSG00000179104	14	8	3	0	0	0
HGNC:26899	TMTC3	ENSG00000139324	14	7	3	0	0	0
HGNC:25904	TMTC4	ENSG00000125247	14	9	3	3	0	0
HGNC:21709	TMUB1	ENSG00000164897	1	1	1	1	1	0
HGNC:28459	TMUB2	ENSG00000168591	1	1	1	1	0	0
HGNC:15487	TMX1	ENSG00000139921	13	13	6	1	0	0
HGNC:30739	TMX2	ENSG00000213593	0	0	0	0	0	0
HGNC:24718	TMX3	ENSG00000166479	13	11	2	0	0	0
HGNC:25237	TMX4	ENSG00000125827	13	12	1	1	0	0
HGNC:5318	TNC	ENSG00000041982	25	4	2	0	0	0
HGNC:11892	TNF	ENSG00000232810	8	8	6	0	0	0
HGNC:11894	TNFAIP1	ENSG00000109079	2	2	2	2	2	2
HGNC:11895	TNFAIP2	ENSG00000185215	4	4	3	0	0	0
HGNC:11896	TNFAIP3	ENSG00000118503	2	2	2	0	0	0
HGNC:11898	TNFAIP6	ENSG00000123610	2	2	2	1	0	0
HGNC:17260	TNFAIP8	ENSG00000145779	3	3	3	3	3	2
HGNC:28279	TNFAIP8L1	ENSG00000185361	3	3	3	3	3	3
HGNC:26277	TNFAIP8L2	ENSG00000163154	3	3	3	3	3	3
HGNC:20620	TNFAIP8L3	ENSG00000183578	3	3	3	3	0	0
HGNC:11916	TNFRSF1A	ENSG00000067182	21	18	1	0	0	0
HGNC:11917	TNFRSF1B	ENSG00000028137	21	18	1	0	0	0
HGNC:11918	TNFRSF4	ENSG00000186827	21	21	1	0	0	0
HGNC:11921	TNFRSF6B	ENSG00000243509	21	21	6	1	0	0
HGNC:11923	TNFRSF8	ENSG00000120949	21	5	0	0	0	0
HGNC:11924	TNFRSF9	ENSG00000049249	21	21	5	0	0	0
HGNC:11904	TNFRSF10A	ENSG00000104689	21	10	3	2	1	0
HGNC:11905	TNFRSF10B	ENSG00000120889	21	17	3	2	2	1
HGNC:11906	TNFRSF10C	ENSG00000173535	21	19	3	3	1	1
HGNC:11907	TNFRSF10D	ENSG00000173530	21	16	3	3	2	1
HGNC:11908	TNFRSF11A	ENSG00000141655	21	9	0	0	0	0
HGNC:11909	TNFRSF11B	ENSG00000164761	21	18	2	0	0	0
HGNC:18152	TNFRSF12A	ENSG00000006327	0	0	0	0	0	0
HGNC:18153	TNFRSF13B	ENSG00000240505	0	0	0	0	0	0
HGNC:17755	TNFRSF13C	ENSG00000159958	1	1	1	0	0	0
HGNC:11912	TNFRSF14	ENSG00000157873	21	20	7	0	0	0
HGNC:11913	TNFRSF17	ENSG00000048462	1	1	1	0	0	0
HGNC:11914	TNFRSF18	ENSG00000186891	21	13	0	0	0	0
HGNC:11915	TNFRSF19	ENSG00000127863	2	2	1	0	0	0
HGNC:13469	TNFRSF21	ENSG00000146072	21	7	0	0	0	0
HGNC:11910	TNFRSF25	ENSG00000215788	21	16	1	0	0	0
HGNC:11934	TNFSF4	ENSG00000117586	0	0	0	0	0	0
HGNC:11938	TNFSF8	ENSG00000106952	0	0	0	0	0	0
HGNC:11939	TNFSF9	ENSG00000125657	0	0	0	0	0	0
HGNC:11925	TNFSF10	ENSG00000121858	8	8	1	0	0	0
HGNC:11926	TNFSF11	ENSG00000120659	8	8	1	0	0	0
HGNC:11927	TNFSF12	ENSG00000239697	2	2	0	0	0	0
HGNC:11928	TNFSF13	ENSG00000161955	2	2	1	0	0	0
HGNC:11929	TNFSF13B	ENSG00000102524	2	2	1	0	0	0
HGNC:11930	TNFSF14	ENSG00000125735	8	8	7	0	0	0
HGNC:11931	TNFSF15	ENSG00000181634	8	8	7	0	0	0
HGNC:11932	TNFSF18	ENSG00000120337	0	0	0	0	0	0
HGNC:30765	TNIK	ENSG00000154310	35	19	4	3	2	2
HGNC:16903	TNIP1	ENSG00000145901	2	2	0	0	0	0
HGNC:19118	TNIP2	ENSG00000168884	2	2	0	0	0	0
HGNC:19315	TNIP3	ENSG00000050730	2	2	1	1	0	0
HGNC:11940	TNK1	ENSG00000174292	32	32	5	1	0	0
HGNC:19297	TNK2	ENSG00000061938	32	31	1	0	0	0
HGNC:11941	TNKS	ENSG00000173273	2	1	1	1	1	1
HGNC:19081	TNKS1BP1	ENSG00000149115	1	0	0	0	0	0
HGNC:15677	TNKS2	ENSG00000107854	2	1	1	1	1	1
HGNC:17757	TNMD	ENSG00000000005	1	1	1	1	0	0
HGNC:22942	TNN	ENSG00000120332	25	6	2	2	0	0
HGNC:11943	TNNC1	ENSG00000114854	1	1	1	1	1	1
HGNC:11944	TNNC2	ENSG00000101470	1	1	1	1	1	1
HGNC:11945	TNNI1	ENSG00000159173	2	2	2	2	2	2
HGNC:11946	TNNI2	ENSG00000130598	2	2	2	2	2	2
HGNC:11947	TNNI3	ENSG00000129991	2	2	2	2	2	1
HGNC:19661	TNNI3K	ENSG00000116783	23	18	0	0	0	0
HGNC:11948	TNNT1	ENSG00000105048	2	2	2	2	2	2
HGNC:11949	TNNT2	ENSG00000118194	2	2	2	2	2	2
HGNC:11950	TNNT3	ENSG00000130595	2	2	2	2	2	2
HGNC:11951	TNP1	ENSG00000118245	0	0	0	0	0	0
HGNC:11952	TNP2	ENSG00000178279	0	0	0	0	0	0
HGNC:6401	TNPO1	ENSG00000083312	5	5	1	1	1	1
HGNC:19998	TNPO2	ENSG00000105576	5	5	1	1	1	1
HGNC:17103	TNPO3	ENSG00000064419	1	1	1	0	0	0
HGNC:11953	TNR	ENSG00000116147	25	6	2	2	1	0
HGNC:11969	TNRC6A	ENSG00000090905	5	2	2	2	0	0
HGNC:29190	TNRC6B	ENSG00000100354	5	2	2	2	0	0
HGNC:29318	TNRC6C	ENSG00000078687	5	2	2	2	1	0
HGNC:11962	TNRC18	ENSG00000182095	2	1	1	0	0	0
HGNC:11973	TNS1	ENSG00000079308	6	1	1	1	0	0
HGNC:19737	TNS2	ENSG00000111077	1	1	0	0	0	0
HGNC:21616	TNS3	ENSG00000136205	6	1	1	1	1	0
HGNC:24352	TNS4	ENSG00000131746	1	1	1	1	0	0
HGNC:11976	TNXB	ENSG00000168477	25	24	3	3	0	0
HGNC:11979	TOB1	ENSG00000141232	1	1	1	1	1	1
HGNC:11980	TOB2	ENSG00000183864	1	1	1	1	1	1
HGNC:15954	TOE1	ENSG00000132773	2	2	0	0	0	0
HGNC:19959	TOGARAM1	ENSG00000198718	3	2	0	0	0	0
HGNC:33715	TOGARAM2	ENSG00000189350	3	3	1	1	0	0
HGNC:16476	TOLLIP	ENSG00000078902	0	0	0	0	0	0
HGNC:11982	TOM1	ENSG00000100284	10	10	5	2	1	1
HGNC:11983	TOM1L1	ENSG00000141198	10	8	2	2	0	0
HGNC:11984	TOM1L2	ENSG00000175662	10	10	6	2	1	1
HGNC:31369	TOMM5	ENSG00000175768	0	0	0	0	0	0
HGNC:34528	TOMM6	ENSG00000214736	0	0	0	0	0	0
HGNC:21648	TOMM7	ENSG00000196683	0	0	0	0	0	0
HGNC:20947	TOMM20	ENSG00000173726	1	1	1	1	1	0
HGNC:33752	TOMM20L	ENSG00000196860	1	1	1	1	1	0
HGNC:18002	TOMM22	ENSG00000100216	0	0	0	0	0	0
HGNC:15746	TOMM34	ENSG00000025772	18	17	2	1	1	0
HGNC:18001	TOMM40	ENSG00000130204	1	1	1	1	1	1
HGNC:25756	TOMM40L	ENSG00000158882	1	1	1	1	1	1
HGNC:11985	TOMM70	ENSG00000154174	18	2	0	0	0	0
HGNC:7801	TONSL	ENSG00000160949	4	0	0	0	0	0
HGNC:11986	TOP1	ENSG00000198900	1	1	1	1	1	1
HGNC:29787	TOP1MT	ENSG00000184428	1	1	1	1	1	1
HGNC:11989	TOP2A	ENSG00000131747	1	1	1	1	1	1
HGNC:11990	TOP2B	ENSG00000077097	1	1	1	1	1	1
HGNC:11992	TOP3A	ENSG00000177302	1	1	1	0	0	0
HGNC:11993	TOP3B	ENSG00000100038	1	1	1	1	0	0
HGNC:24746	TOPAZ1	ENSG00000173769	0	0	0	0	0	0
HGNC:17008	TOPBP1	ENSG00000163781	1	0	0	0	0	0
HGNC:21653	TOPORS	ENSG00000197579	0	0	0	0	0	0
HGNC:3098	TOR1A	ENSG00000136827	4	4	4	3	2	1
HGNC:29456	TOR1AIP1	ENSG00000143337	1	1	1	0	0	0
HGNC:24055	TOR1AIP2	ENSG00000169905	1	1	1	1	0	0
HGNC:11995	TOR1B	ENSG00000136816	4	4	4	3	2	1
HGNC:11996	TOR2A	ENSG00000160404	4	4	4	3	2	0
HGNC:11997	TOR3A	ENSG00000186283	4	4	3	2	0	0
HGNC:25981	TOR4A	ENSG00000198113	4	4	0	0	0	0
HGNC:18988	TOX	ENSG00000198846	19	14	3	3	2	0
HGNC:16095	TOX2	ENSG00000124191	19	15	3	3	1	0
HGNC:11972	TOX3	ENSG00000103460	19	14	3	3	0	0
HGNC:20161	TOX4	ENSG00000092203	19	6	3	1	0	0
HGNC:11998	TP53	ENSG00000141510	2	2	2	2	1	0
HGNC:29984	TP53AIP1	ENSG00000120471	0	0	0	0	0	0
HGNC:11999	TP53BP1	ENSG00000067369	0	0	0	0	0	0
HGNC:12000	TP53BP2	ENSG00000143514	1	1	1	1	1	0
HGNC:19373	TP53I3	ENSG00000115129	17	17	13	1	0	0
HGNC:16842	TP53I11	ENSG00000175274	0	0	0	0	0	0
HGNC:25102	TP53I13	ENSG00000167543	0	0	0	0	0	0
HGNC:18022	TP53INP1	ENSG00000164938	1	1	1	0	0	0
HGNC:16104	TP53INP2	ENSG00000078804	1	1	1	1	0	0
HGNC:16197	TP53RK	ENSG00000172315	0	0	0	0	0	0
HGNC:30759	TP53TG3	ENSG00000183632	5	5	5	5	5	5
HGNC:37202	TP53TG3B	ENSG00000261509	5	5	5	5	5	5
HGNC:42962	TP53TG3C	ENSG00000205457	5	5	5	5	5	5
HGNC:44657	TP53TG3D	ENSG00000205456	5	5	5	5	5	5
HGNC:51816	TP53TG3E	ENSG00000275034	5	5	5	5	5	5
HGNC:51817	TP53TG3F	ENSG00000278848	5	5	5	5	5	5
HGNC:15856	TP53TG5	ENSG00000124251	0	0	0	0	0	0
HGNC:15979	TP63	ENSG00000073282	2	2	2	1	1	1
HGNC:12003	TP73	ENSG00000078900	2	2	2	1	1	1
HGNC:12004	TPBG	ENSG00000146242	0	0	0	0	0	0
HGNC:44159	TPBGL	ENSG00000261594	25	25	18	0	0	0
HGNC:18182	TPCN1	ENSG00000186815	26	22	0	0	0	0
HGNC:20820	TPCN2	ENSG00000162341	26	22	19	0	0	0
HGNC:12005	TPD52	ENSG00000076554	3	3	3	2	2	0
HGNC:12006	TPD52L1	ENSG00000111907	3	3	3	2	2	2
HGNC:12007	TPD52L2	ENSG00000101150	3	3	3	3	2	0
HGNC:23382	TPD52L3	ENSG00000170777	3	3	3	3	2	1
HGNC:25058	TPGS1	ENSG00000141933	0	0	0	0	0	0
HGNC:24561	TPGS2	ENSG00000134779	0	0	0	0	0	0
HGNC:12008	TPH1	ENSG00000129167	3	3	3	3	3	2
HGNC:20692	TPH2	ENSG00000139287	3	3	3	3	3	2
HGNC:12009	TPI1	ENSG00000111669	0	0	0	0	0	0
HGNC:17358	TPK1	ENSG00000196511	0	0	0	0	0	0
HGNC:12010	TPM1	ENSG00000140416	3	3	3	3	3	3
HGNC:12011	TPM2	ENSG00000198467	3	3	3	3	3	3
HGNC:12012	TPM3	ENSG00000143549	3	3	3	3	3	3
HGNC:12013	TPM4	ENSG00000167460	3	3	3	3	3	3
HGNC:12014	TPMT	ENSG00000137364	0	0	0	0	0	0
HGNC:12015	TPO	ENSG00000115705	5	5	5	5	0	0
HGNC:2073	TPP1	ENSG00000166340	0	0	0	0	0	0
HGNC:12016	TPP2	ENSG00000134900	9	2	0	0	0	0
HGNC:24164	TPPP	ENSG00000171368	2	2	2	2	2	1
HGNC:19293	TPPP2	ENSG00000179636	2	2	2	2	2	2
HGNC:24162	TPPP3	ENSG00000159713	2	2	2	2	2	2
HGNC:12017	TPR	ENSG00000047410	0	0	0	0	0	0
HGNC:30413	TPRA1	ENSG00000163870	0	0	0	0	0	0
HGNC:24759	TPRG1	ENSG00000188001	1	1	1	1	1	0
HGNC:27007	TPRG1L	ENSG00000158109	1	1	1	1	1	0
HGNC:24259	TPRKB	ENSG00000144034	0	0	0	0	0	0
HGNC:26894	TPRN	ENSG00000176058	1	1	0	0	0	0
HGNC:32174	TPRX1	ENSG00000178928	0	0	0	0	0	0
HGNC:12019	TPSAB1	ENSG00000172236	3	3	3	3	3	2
HGNC:14120	TPSB2	ENSG00000197253	3	3	3	3	3	2
HGNC:14118	TPSD1	ENSG00000095917	3	3	3	3	3	2
HGNC:14134	TPSG1	ENSG00000116176	3	3	3	3	0	0
HGNC:12020	TPST1	ENSG00000169902	1	1	1	1	1	1
HGNC:12021	TPST2	ENSG00000128294	1	1	1	1	1	1
HGNC:12022	TPT1	ENSG00000133112	0	0	0	0	0	0
HGNC:12023	TPTE	ENSG00000274391	6	4	1	1	1	1
HGNC:17299	TPTE2	ENSG00000132958	6	4	1	1	1	1
HGNC:1249	TPX2	ENSG00000088325	0	0	0	0	0	0
HGNC:12027	TRA	0	0	0	0	0	0	0
HGNC:16645	TRA2A	ENSG00000164548	1	1	1	1	1	1
HGNC:10781	TRA2B	ENSG00000136527	1	1	1	1	1	1
HGNC:28805	TRABD	ENSG00000170638	0	0	0	0	0	0
HGNC:27013	TRABD2A	ENSG00000186854	1	1	1	1	1	1
HGNC:44200	TRABD2B	ENSG00000269113	1	1	1	1	1	1
HGNC:12030	TRADD	ENSG00000102871	0	0	0	0	0	0
HGNC:12031	TRAF1	ENSG00000056558	5	5	5	2	0	0
HGNC:12032	TRAF2	ENSG00000127191	5	5	5	3	0	0
HGNC:12033	TRAF3	ENSG00000131323	5	5	5	1	1	0
HGNC:17861	TRAF3IP1	ENSG00000204104	0	0	0	0	0	0
HGNC:1343	TRAF3IP2	ENSG00000056972	0	0	0	0	0	0
HGNC:30766	TRAF3IP3	ENSG00000009790	2	2	0	0	0	0
HGNC:12034	TRAF4	ENSG00000076604	5	5	4	0	0	0
HGNC:12035	TRAF5	ENSG00000082512	5	5	5	2	1	0
HGNC:12036	TRAF6	ENSG00000175104	5	5	4	0	0	0
HGNC:20456	TRAF7	ENSG00000131653	14	3	0	0	0	0
HGNC:24808	TRAFD1	ENSG00000135148	1	1	0	0	0	0
HGNC:30764	TRAIP	ENSG00000183763	0	0	0	0	0	0
HGNC:29947	TRAK1	ENSG00000182606	2	2	1	1	1	0
HGNC:13206	TRAK2	ENSG00000115993	2	2	1	1	1	0
HGNC:20568	TRAM1	ENSG00000067167	2	2	2	2	2	2
HGNC:28371	TRAM1L1	ENSG00000174599	2	2	2	2	2	1
HGNC:16855	TRAM2	ENSG00000065308	2	2	2	2	2	1
HGNC:29011	TRANK1	ENSG00000168016	2	0	0	0	0	0
HGNC:16264	TRAP1	ENSG00000126602	3	3	3	3	0	0
HGNC:19894	TRAPPC1	ENSG00000170043	1	1	1	0	0	0
HGNC:23068	TRAPPC2	ENSG00000196459	2	2	1	1	1	1
HGNC:10710	TRAPPC2B	ENSG00000256060	2	2	2	1	1	1
HGNC:30887	TRAPPC2L	ENSG00000167515	2	2	2	0	0	0
HGNC:19942	TRAPPC3	ENSG00000054116	1	1	1	1	1	1
HGNC:21090	TRAPPC3L	ENSG00000173626	1	1	1	1	1	1
HGNC:19943	TRAPPC4	ENSG00000196655	1	1	0	0	0	0
HGNC:23067	TRAPPC5	ENSG00000181029	0	0	0	0	0	0
HGNC:23069	TRAPPC6A	ENSG00000007255	1	1	1	1	1	1
HGNC:23066	TRAPPC6B	ENSG00000182400	1	1	1	1	1	1
HGNC:29169	TRAPPC8	ENSG00000153339	0	0	0	0	0	0
HGNC:30832	TRAPPC9	ENSG00000167632	0	0	0	0	0	0
HGNC:11868	TRAPPC10	ENSG00000160218	0	0	0	0	0	0
HGNC:25751	TRAPPC11	ENSG00000168538	0	0	0	0	0	0
HGNC:24284	TRAPPC12	ENSG00000171853	0	0	0	0	0	0
HGNC:25828	TRAPPC13	ENSG00000113597	0	0	0	0	0	0
HGNC:29592	TRARG1	ENSG00000184811	4	4	2	1	0	0
HGNC:30698	TRAT1	ENSG00000163519	0	0	0	0	0	0
HGNC:12155	TRB	0	0	0	0	0	0	0
HGNC:12252	TRD	0	0	0	0	0	0	0
